id,subject,catalog_number,code,academic_group,academic_org,career_level,effective_year,level,department,title
105617,CASIR,391E,CASIR 391E,CAS,SAB,UGRD,2023,Advanced Undergraduate,SAB,CASIR 391E
105644,CASIR,426,CASIR 426,CAS,PAR,UGRD,2023,Advanced Undergraduate,PAR,CASIR 426
106032,CASJS,110,CASJS 110,CAS,CASJS,UGRD,2023,Undergraduate Lower,CASJS,CASJS 110
106033,CASJS,120,CASJS 120,CAS,CASJS,UGRD,2023,Undergraduate Lower,CASJS,CASJS 120
106034,CASJS,121,CASJS 121,CAS,CASJS,UGRD,2022,Undergraduate Lower,CASJS,CASJS 121
106042,CASJS,246,CASJS 246,CAS,CASJS,UGRD,2022,Undergraduate Upper,CASJS,CASJS 246
105670,CASIR,468,CASIR 468,CAS,PAR,UGRD,2022,Advanced Undergraduate,PAR,CASIR 468
105672,CASIR,480,CASIR 480,CAS,PAR,UGRD,2022,Advanced Undergraduate,PAR,CASIR 480
106047,CASJS,260,CASJS 260,CAS,CASJS,UGRD,2022,Undergraduate Upper,CASJS,CASJS 260
106048,CASJS,261,CASJS 261,CAS,CASJS,UGRD,2023,Undergraduate Upper,CASJS,CASJS 261
106052,CASJS,283,CASJS 283,CAS,CASJS,UGRD,2022,Undergraduate Upper,CASJS,CASJS 283
106064,CASJS,348,CASJS 348,CAS,CASJS,UGRD,2023,Advanced Undergraduate,CASJS,CASJS 348
106069,CASJS,367,CASJS 367,CAS,CASJS,UGRD,2022,Advanced Undergraduate,CASJS,CASJS 367
106070,CASJS,369,CASJS 369,CAS,CASJS,UGRD,2022,Advanced Undergraduate,CASJS,CASJS 369
106075,CASJS,383,CASJS 383,CAS,CASJS,UGRD,2022,Advanced Undergraduate,CASJS,CASJS 383
105706,CASIR,510,CASIR 510,CAS,PAR,UGRD,2022,Graduate,PAR,CASIR 510
105718,CASIR,517,CASIR 517,CAS,PAR,UGRD,2022,Graduate,PAR,CASIR 517
105747,CASIR,527S,CASIR 527S,CAS,SUM,UGRD,2022,Graduate,SUM,CASIR 527S
105748,CASIR,527,CASIR 527,CAS,PAR,UGRD,2022,Graduate,PAR,CASIR 527
106486,CASLF,300E,CASLF 300E,CAS,SAB,UGRD,2023,Advanced Undergraduate,SAB,CASLF 300E
106487,CASLF,300,CASLF 300,CAS,CASRS,UGRD,2023,Advanced Undergraduate,CASRS,CASLF 300
106511,CASLF,309,CASLF 309,CAS,CASRS,UGRD,2022,Advanced Undergraduate,CASRS,CASLF 309
106525,CASLF,341,CASLF 341,CAS,CASRS,UGRD,2022,Advanced Undergraduate,CASRS,CASLF 341
105776,CASIR,539,CASIR 539,CAS,PAR,UGRD,2022,Graduate,PAR,CASIR 539
105449,CASIR,240,CASIR 240,CAS,PAR,UGRD,2023,Undergraduate Upper,PAR,CASIR 240
105797,CASIR,548,CASIR 548,CAS,PAR,UGRD,2022,Graduate,PAR,CASIR 548
105804,CASIR,551,CASIR 551,CAS,PAR,UGRD,2022,Graduate,PAR,CASIR 551
105806,CASIR,553,CASIR 553,CAS,PAR,UGRD,2023,Graduate,PAR,CASIR 553
106230,CASLC,111S,CASLC 111S,CAS,SUM,UGRD,2024,Undergraduate Lower,SUM,CASLC 111S
105815,CASIR,558,CASIR 558,CAS,PAR,UGRD,2022,Graduate,PAR,CASIR 558
105820,CASIR,560S,CASIR 560S,CAS,SUM,UGRD,2023,Graduate,SUM,CASIR 560S
105833,CASIR,566,CASIR 566,CAS,PAR,UGRD,2023,Graduate,PAR,CASIR 566
106234,CASLC,112S,CASLC 112S,CAS,SUM,UGRD,2024,Undergraduate Lower,SUM,CASLC 112S
105481,CASIR,307,CASIR 307,CAS,PAR,UGRD,2024,Advanced Undergraduate,PAR,CASIR 307
105494,CASIR,324E,CASIR 324E,CAS,SAB,UGRD,2024,Advanced Undergraduate,SAB,CASIR 324E
105838,CASIR,569,CASIR 569,CAS,PAR,UGRD,2023,Graduate,PAR,CASIR 569
105846,CASIR,572,CASIR 572,CAS,PAR,UGRD,2023,Graduate,PAR,CASIR 572
105847,CASIR,573S,CASIR 573S,CAS,SUM,UGRD,2022,Graduate,SUM,CASIR 573S
105848,CASIR,573,CASIR 573,CAS,PAR,UGRD,2022,Graduate,PAR,CASIR 573
106258,CASLC,261,CASLC 261,CAS,CASWL,UGRD,2024,Undergraduate Upper,CASWL,CASLC 261
105510,CASIR,335E,CASIR 335E,CAS,SAB,UGRD,2022,Advanced Undergraduate,SAB,CASIR 335E
105513,CASIR,337S,CASIR 337S,CAS,SUM,UGRD,2024,Advanced Undergraduate,SUM,CASIR 337S
105514,CASIR,337,CASIR 337,CAS,PAR,UGRD,2024,Advanced Undergraduate,PAR,CASIR 337
106273,CASLC,286,CASLC 286,CAS,CASWL,UGRD,2023,Undergraduate Upper,CASWL,CASLC 286
105521,CASIR,343,CASIR 343,CAS,PAR,UGRD,2023,Advanced Undergraduate,PAR,CASIR 343
106295,CASLC,318,CASLC 318,CAS,CASWL,UGRD,2024,Advanced Undergraduate,CASWL,CASLC 318
106324,CASLC,470,CASLC 470,CAS,CASWL,UGRD,2022,Advanced Undergraduate,CASWL,CASLC 470
106332,CASLC,586,CASLC 586,CAS,CASWL,UGRD,2022,Graduate,CASWL,CASLC 586
106685,CASLG,310,CASLG 310,CAS,CASWL,UGRD,2022,Advanced Undergraduate,CASWL,CASLG 310
106695,CASLG,350,CASLG 350,CAS,CASWL,UGRD,2023,Advanced Undergraduate,CASWL,CASLG 350
107922,CASMR,529,CASMR 529,CAS,CASMR,UGRD,2023,Graduate,CASMR,CASMR 529
107924,CASMR,533,CASMR 533,CAS,CASMR,UGRD,2023,Graduate,CASMR,CASMR 533
107931,CASMS,502,CASMS 502,CAS,CAS,UGRD,2022,Graduate,CAS,CASMS 502
107339,CASLS,350E,CASLS 350E,CAS,SAB,UGRD,2025,Advanced Undergraduate,SAB,CASLS 350E
107682,CASMA,113S,CASMA 113S,CAS,SUM,UGRD,2024,Undergraduate Lower,SUM,CASMA 113S
107957,CASNE,101S,CASNE 101S,CAS,SUM,UGRD,2024,Undergraduate Lower,SUM,CASNE 101S
106769,CASLH,283,CASLH 283,CAS,CASWL,UGRD,2022,Undergraduate Upper,CASWL,CASLH 283
107704,CASMA,121S,CASMA 121S,CAS,SUM,UGRD,2024,Undergraduate Lower,SUM,CASMA 121S
107086,CASLN,381,CASLN 381,CAS,CASWL,UGRD,2022,Advanced Undergraduate,CASWL,CASLN 381
107088,CASLN,470,CASLN 470,CAS,CASWL,UGRD,2022,Advanced Undergraduate,CASWL,CASLN 470
106809,CASLI,131,CASLI 131,CAS,CASRS,UGRD,2022,Undergraduate Lower,CASRS,CASLI 131
107119,CASLP,232,CASLP 232,CAS,CASRS,UGRD,2022,Undergraduate Upper,CASRS,CASLP 232
106814,CASLI,132,CASLI 132,CAS,CASRS,UGRD,2022,Undergraduate Lower,CASRS,CASLI 132
107145,CASLP,580,CASLP 580,CAS,CASRS,UGRD,2022,Graduate,CASRS,CASLP 580
107742,CASMA,225S,CASMA 225S,CAS,SUM,UGRD,2022,Undergraduate Upper,SUM,CASMA 225S
107745,CASMA,226S,CASMA 226S,CAS,SUM,UGRD,2022,Undergraduate Upper,SUM,CASMA 226S
106842,CASLI,308S,CASLI 308S,CAS,CASRS,UGRD,2024,Advanced Undergraduate,CASRS,CASLI 308S
106849,CASLI,340,CASLI 340,CAS,CASRS,UGRD,2023,Advanced Undergraduate,CASRS,CASLI 340
107493,CASLX,341,CASLX 341,CAS,CASLX,UGRD,2023,Advanced Undergraduate,CASLX,CASLX 341
107767,CASMA,401,CASMA 401,CAS,CASMA,UGRD,2023,Advanced Undergraduate,CASMA,CASMA 401
106862,CASLI,355S,CASLI 355S,CAS,CASRS,UGRD,2024,Advanced Undergraduate,CASRS,CASLI 355S
106869,CASLI,445,CASLI 445,CAS,CASRS,UGRD,2022,Advanced Undergraduate,CASRS,CASLI 445
107178,CASLR,289,CASLR 289,CAS,CASWL,UGRD,2022,Undergraduate Upper,CASWL,CASLR 289
107805,CASMA,541S,CASMA 541S,CAS,SUM,UGRD,2023,Graduate,SUM,CASMA 541S
106914,CASLJ,282,CASLJ 282,CAS,CASWL,UGRD,2023,Undergraduate Upper,CASWL,CASLJ 282
106919,CASLJ,303,CASLJ 303,CAS,CASWL,UGRD,2023,Advanced Undergraduate,CASWL,CASLJ 303
107841,CASMA,576,CASMA 576,CAS,CASMA,UGRD,2022,Graduate,CASMA,CASMA 576
106943,CASLJ,441,CASLJ 441,CAS,CASWL,UGRD,2023,Advanced Undergraduate,CASWL,CASLJ 441
107255,CASLS,111S,CASLS 111S,CAS,SUM,UGRD,2024,Undergraduate Lower,SUM,CASLS 111S
107259,CASLS,112S,CASLS 112S,CAS,SUM,UGRD,2024,Undergraduate Lower,SUM,CASLS 112S
107857,CASMA,586,CASMA 586,CAS,CASMA,UGRD,2023,Graduate,CASMA,CASMA 586
106968,CASLK,112,CASLK 112,CAS,CASWL,UGRD,2023,Undergraduate Lower,CASWL,CASLK 112
107612,CASLY,283,CASLY 283,CAS,CASWL,UGRD,2023,Undergraduate Upper,CASWL,CASLY 283
107618,CASLY,303S,CASLY 303S,CAS,CASWL,UGRD,2022,Advanced Undergraduate,CASWL,CASLY 303S
106986,CASLK,312,CASLK 312,CAS,CASWL,UGRD,2024,Advanced Undergraduate,CASWL,CASLK 312
106990,CASLK,319,CASLK 319,CAS,CASWL,UGRD,2023,Advanced Undergraduate,CASWL,CASLK 319
107634,CASLY,420,CASLY 420,CAS,CASWL,UGRD,2022,Advanced Undergraduate,CASWL,CASLY 420
106995,CASLK,440,CASLK 440,CAS,CASWL,UGRD,2023,Advanced Undergraduate,CASWL,CASLK 440
108657,CASPO,395,CASPO 395,CAS,CASPO,UGRD,2022,Advanced Undergraduate,CASPO,CASPO 395
109010,CASPS,212,CASPS 212,CAS,CASPS,UGRD,2024,Undergraduate Upper,CASPS,CASPS 212
109015,CASPS,231S,CASPS 231S,CAS,SUM,UGRD,2023,Undergraduate Upper,SUM,CASPS 231S
107969,CASNE,203,CASNE 203,CAS,CASNE,UGRD,2023,Undergraduate Upper,CASNE,CASNE 203
107971,CASNE,212,CASNE 212,CAS,CASNE,UGRD,2024,Undergraduate Upper,CASNE,CASNE 212
107979,CASNE,323,CASNE 323,CAS,CASNE,UGRD,2023,Advanced Undergraduate,CASNE,CASNE 323
107981,CASNE,328,CASNE 328,CAS,CASNE,UGRD,2022,Advanced Undergraduate,CASNE,CASNE 328
108329,CASPH,489,CASPH 489,CAS,CASPH,UGRD,2022,Advanced Undergraduate,CASPH,CASPH 489
108336,CASPH,495,CASPH 495,CAS,CASPH,UGRD,2023,Advanced Undergraduate,CASPH,CASPH 495
109042,CASPS,323,CASPS 323,CAS,CASPS,UGRD,2023,Advanced Undergraduate,CASPS,CASPS 323
107998,CASNE,391,CASNE 391,CAS,CASNE,UGRD,2022,Advanced Undergraduate,CASNE,CASNE 391
108346,CASPO,111S,CASPO 111S,CAS,SUM,UGRD,2022,Undergraduate Lower,SUM,CASPO 111S
109051,CASPS,328,CASPS 328,CAS,CASPS,UGRD,2022,Advanced Undergraduate,CASPS,CASPS 328
108014,CASNE,445,CASNE 445,CAS,CASNE,UGRD,2022,Advanced Undergraduate,CASNE,CASNE 445
108033,CASNE,525S,CASNE 525S,CAS,SUM,UGRD,2024,Graduate,SUM,CASNE 525S
108035,CASNE,526S,CASNE 526S,CAS,SUM,UGRD,2024,Graduate,SUM,CASNE 526S
108381,CASPO,220E,CASPO 220E,CAS,SAB,UGRD,2022,Undergraduate Upper,SAB,CASPO 220E
108053,CASNE,593,CASNE 593,CAS,CASNE,UGRD,2024,Graduate,CASNE,CASNE 593
108054,CASNE,594S,CASNE 594S,CAS,SUM,UGRD,2024,Graduate,SUM,CASNE 594S
108389,CASPO,240E,CASPO 240E,CAS,SAB,UGRD,2023,Undergraduate Upper,SAB,CASPO 240E
108395,CASPO,242E,CASPO 242E,CAS,SAB,UGRD,2024,Undergraduate Upper,SAB,CASPO 242E
108398,CASPO,245E,CASPO 245E,CAS,SAB,UGRD,2023,Undergraduate Upper,SAB,CASPO 245E
108399,CASPO,246E,CASPO 246E,CAS,SAB,UGRD,2023,Undergraduate Upper,SAB,CASPO 246E
108400,CASPO,247E,CASPO 247E,CAS,SAB,UGRD,2024,Undergraduate Upper,SAB,CASPO 247E
108736,CASPO,502,CASPO 502,CAS,CASPO,UGRD,2023,Graduate,CASPO,CASPO 502
108744,CASPO,507,CASPO 507,CAS,CASPO,UGRD,2023,Graduate,CASPO,CASPO 507
109092,CASPS,371S,CASPS 371S,CAS,SUM,UGRD,2022,Advanced Undergraduate,SUM,CASPS 371S
109093,CASPS,371,CASPS 371,CAS,CASPS,UGRD,2022,Advanced Undergraduate,CASPS,CASPS 371
108067,CASNS,102,CASNS 102,CAS,CAS,UGRD,2024,Undergraduate Lower,CAS,CASNS 102
108412,CASPO,280E,CASPO 280E,CAS,SAB,UGRD,2024,Undergraduate Upper,SAB,CASPO 280E
108766,CASPO,516,CASPO 516,CAS,CASPO,UGRD,2023,Graduate,CASPO,CASPO 516
108769,CASPO,517,CASPO 517,CAS,CASPO,UGRD,2024,Graduate,CASPO,CASPO 517
109112,CASPS,471S,CASPS 471S,CAS,SUM,UGRD,2022,Advanced Undergraduate,SUM,CASPS 471S
109113,CASPS,471,CASPS 471,CAS,CASPS,UGRD,2022,Advanced Undergraduate,CASPS,CASPS 471
108421,CASPO,301S,CASPO 301S,CAS,SUM,UGRD,2023,Advanced Undergraduate,SUM,CASPO 301S
108422,CASPO,301,CASPO 301,CAS,CASPO,UGRD,2023,Advanced Undergraduate,CASPO,CASPO 301
108431,CASPO,304,CASPO 304,CAS,CASPO,UGRD,2022,Advanced Undergraduate,CASPO,CASPO 304
108451,CASPO,313S,CASPO 313S,CAS,SUM,UGRD,2023,Advanced Undergraduate,SUM,CASPO 313S
108452,CASPO,313,CASPO 313,CAS,CASPO,UGRD,2022,Advanced Undergraduate,CASPO,CASPO 313
108816,CASPO,540,CASPO 540,CAS,CASPO,UGRD,2022,Graduate,CASPO,CASPO 540
108828,CASPO,548S,CASPO 548S,CAS,SUM,UGRD,2022,Graduate,SUM,CASPO 548S
108830,CASPO,548,CASPO 548,CAS,CASPO,UGRD,2022,Graduate,CASPO,CASPO 548
109173,CASPS,561,CASPS 561,CAS,CASPS,UGRD,2023,Graduate,CASPS,CASPS 561
108141,CASPH,100S,CASPH 100S,CAS,SUM,UGRD,2024,Undergraduate Lower,SUM,CASPH 100S
109193,CASPY,105S,CASPY 105S,CAS,SUM,UGRD,2022,Undergraduate Lower,SUM,CASPY 105S
109195,CASPY,105,CASPY 105,CAS,CASPY,UGRD,2023,Undergraduate Lower,CASPY,CASPY 105
109197,CASPY,106S,CASPY 106S,CAS,SUM,UGRD,2022,Undergraduate Lower,SUM,CASPY 106S
108150,CASPH,155S,CASPH 155S,CAS,SUM,UGRD,2024,Undergraduate Lower,SUM,CASPH 155S
108483,CASPO,322,CASPO 322,CAS,CASPO,UGRD,2024,Advanced Undergraduate,CASPO,CASPO 322
108866,CASPO,559,CASPO 559,CAS,CASPO,UGRD,2023,Graduate,CASPO,CASPO 559
108869,CASPO,560,CASPO 560,CAS,CASPO,UGRD,2023,Graduate,CASPO,CASPO 560
108171,CASPH,245S,CASPH 245S,CAS,SUM,UGRD,2023,Undergraduate Upper,SUM,CASPH 245S
108172,CASPH,245,CASPH 245,CAS,CASPH,UGRD,2023,Undergraduate Upper,CASPH,CASPH 245
108919,CASPO,578,CASPO 578,CAS,CASPO,UGRD,2024,Graduate,CASPO,CASPO 578
108921,CASPO,579,CASPO 579,CAS,CASPO,UGRD,2024,Graduate,CASPO,CASPO 579
109240,CASPY,313S,CASPY 313S,CAS,SUM,UGRD,2022,Advanced Undergraduate,SUM,CASPY 313S
108945,CASPO,591,CASPO 591,CAS,CASPO,UGRD,2022,Graduate,CASPO,CASPO 591
108950,CASPO,594,CASPO 594,CAS,CASPO,UGRD,2022,Graduate,CASPO,CASPO 594
109263,CASPY,406,CASPY 406,CAS,CASPY,UGRD,2022,Advanced Undergraduate,CASPY,CASPY 406
108589,CASPO,368,CASPO 368,CAS,CASPO,UGRD,2024,Advanced Undergraduate,CASPO,CASPO 368
108608,CASPO,373,CASPO 373,CAS,CASPO,UGRD,2023,Advanced Undergraduate,CASPO,CASPO 373
108613,CASPO,375,CASPO 375,CAS,CASPO,UGRD,2023,Advanced Undergraduate,CASPO,CASPO 375
109298,CASPY,538,CASPY 538,CAS,CASPY,UGRD,2022,Graduate,CASPY,CASPY 538
108278,CASPH,446,CASPH 446,CAS,CASPH,UGRD,2022,Advanced Undergraduate,CASPH,CASPH 446
108282,CASPH,452,CASPH 452,CAS,CASPH,UGRD,2023,Advanced Undergraduate,CASPH,CASPH 452
108623,CASPO,379S,CASPO 379S,CAS,SUM,UGRD,2024,Advanced Undergraduate,SUM,CASPO 379S
108624,CASPO,379,CASPO 379,CAS,CASPO,UGRD,2024,Advanced Undergraduate,CASPO,CASPO 379
108992,CASPS,101S,CASPS 101S,CAS,SUM,UGRD,2024,Undergraduate Lower,SUM,CASPS 101S
109625,CASRN,427,CASRN 427,CAS,CASRN,UGRD,2023,Advanced Undergraduate,CASRN,CASRN 427
109988,CASSO,302,CASSO 302,CAS,CASSO,UGRD,2022,Advanced Undergraduate,CASSO,CASSO 302
109647,CASRN,452,CASRN 452,CAS,CASRN,UGRD,2022,Advanced Undergraduate,CASRN,CASRN 452
109648,CASRN,453,CASRN 453,CAS,CASRN,UGRD,2023,Advanced Undergraduate,CASRN,CASRN 453
110014,CASSO,317S,CASSO 317S,CAS,SUM,UGRD,2023,Advanced Undergraduate,SUM,CASSO 317S
110015,CASSO,317,CASSO 317,CAS,CASSO,UGRD,2023,Advanced Undergraduate,CASSO,CASSO 317
109659,CASRN,466,CASRN 466,CAS,CASRN,UGRD,2022,Advanced Undergraduate,CASRN,CASRN 466
109376,CASRN,101,CASRN 101,CAS,CASRN,UGRD,2024,Undergraduate Lower,CASRN,CASRN 101
109380,CASRN,103S,CASRN 103S,CAS,SUM,UGRD,2022,Undergraduate Lower,SUM,CASRN 103S
109694,CASRN,494,CASRN 494,CAS,CASRN,UGRD,2023,Advanced Undergraduate,CASRN,CASRN 494
110053,CASSO,352S,CASSO 352S,CAS,SUM,UGRD,2022,Advanced Undergraduate,SUM,CASSO 352S
110058,CASSO,400,CASSO 400,CAS,CASSO,UGRD,2022,Advanced Undergraduate,CASSO,CASSO 400
110463,CASTL,541,CASTL 541,CAS,CASWL,UGRD,2022,Graduate,CASWL,CASTL 541
110464,CASTL,551,CASTL 551,CAS,CASWL,UGRD,2022,Graduate,CASWL,CASTL 551
109382,CASRN,103,CASRN 103,CAS,CASRN,UGRD,2023,Undergraduate Lower,CASRN,CASRN 103
109384,CASRN,104S,CASRN 104S,CAS,SUM,UGRD,2022,Undergraduate Lower,SUM,CASRN 104S
109386,CASRN,104,CASRN 104,CAS,CASRN,UGRD,2022,Undergraduate Lower,CASRN,CASRN 104
109389,CASRN,105,CASRN 105,CAS,CASRN,UGRD,2024,Undergraduate Lower,CASRN,CASRN 105
110066,CASSO,404,CASSO 404,CAS,CASSO,UGRD,2022,Advanced Undergraduate,CASSO,CASSO 404
110075,CASSO,411,CASSO 411,CAS,CASSO,UGRD,2024,Advanced Undergraduate,CASSO,CASSO 411
110498,CASTP,999E,CASTP 999E,CAS,SAB,GRAD,2023,Graduate,SAB,CASTP 999E
110092,CASSO,425,CASSO 425,CAS,CASSO,UGRD,2022,Advanced Undergraduate,CASSO,CASSO 425
110095,CASSO,431,CASSO 431,CAS,CASSO,UGRD,2023,Advanced Undergraduate,CASSO,CASSO 431
110540,CASWR,151S,CASWR 151S,CAS,SUM,UGRD,2022,Undergraduate Lower,SUM,CASWR 151S
109414,CASRN,203,CASRN 203,CAS,CASRN,UGRD,2022,Undergraduate Upper,CASRN,CASRN 203
110110,CASSO,442,CASSO 442,CAS,CASSO,UGRD,2022,Advanced Undergraduate,CASSO,CASSO 442
110119,CASSO,452,CASSO 452,CAS,CASSO,UGRD,2023,Advanced Undergraduate,CASSO,CASSO 452
110124,CASSO,460,CASSO 460,CAS,CASSO,UGRD,2022,Advanced Undergraduate,CASSO,CASSO 460
110544,CASWR,153,CASWR 153,CAS,CASWR,UGRD,2022,Undergraduate Lower,CASWR,CASWR 153
110553,CASWS,101,CASWS 101,CAS,CASWS,UGRD,2024,Undergraduate Lower,CASWS,CASWS 101
110554,CASWS,102,CASWS 102,CAS,CASWS,UGRD,2022,Undergraduate Lower,CASWS,CASWS 102
109431,CASRN,211,CASRN 211,CAS,CASRN,UGRD,2024,Undergraduate Upper,CASRN,CASRN 211
109433,CASRN,213,CASRN 213,CAS,CASRN,UGRD,2022,Undergraduate Upper,CASRN,CASRN 213
109434,CASRN,214,CASRN 214,CAS,CASRN,UGRD,2023,Undergraduate Upper,CASRN,CASRN 214
110570,CASWS,241,CASWS 241,CAS,CASWS,UGRD,2022,Undergraduate Upper,CASWS,CASWS 241
110573,CASWS,270,CASWS 270,CAS,CASWS,UGRD,2022,Undergraduate Upper,CASWS,CASWS 270
109449,CASRN,239S,CASRN 239S,CAS,SUM,UGRD,2023,Undergraduate Upper,SUM,CASRN 239S
109450,CASRN,239,CASRN 239,CAS,CASRN,UGRD,2023,Undergraduate Upper,CASRN,CASRN 239
109458,CASRN,245,CASRN 245,CAS,CASRN,UGRD,2023,Undergraduate Upper,CASRN,CASRN 245
109460,CASRN,246,CASRN 246,CAS,CASRN,UGRD,2024,Undergraduate Upper,CASRN,CASRN 246
110589,CASWS,317S,CASWS 317S,CAS,SUM,UGRD,2023,Advanced Undergraduate,SUM,CASWS 317S
110590,CASWS,317,CASWS 317,CAS,CASWS,UGRD,2023,Advanced Undergraduate,CASWS,CASWS 317
109462,CASRN,248,CASRN 248,CAS,CASRN,UGRD,2024,Undergraduate Upper,CASRN,CASRN 248
109471,CASRN,301,CASRN 301,CAS,CASRN,UGRD,2022,Advanced Undergraduate,CASRN,CASRN 301
110618,CASWS,352S,CASWS 352S,CAS,SUM,UGRD,2022,Advanced Undergraduate,SUM,CASWS 352S
109490,CASRN,312,CASRN 312,CAS,CASRN,UGRD,2023,Advanced Undergraduate,CASRN,CASRN 312
109495,CASRN,316,CASRN 316,CAS,CASRN,UGRD,2022,Advanced Undergraduate,CASRN,CASRN 316
109900,CASSO,100S,CASSO 100S,CAS,SUM,UGRD,2024,Undergraduate Lower,SUM,CASSO 100S
110635,CASWS,425,CASWS 425,CAS,CASWS,UGRD,2022,Advanced Undergraduate,CASWS,CASWS 425
110637,CASWS,431,CASWS 431,CAS,CASWS,UGRD,2023,Advanced Undergraduate,CASWS,CASWS 431
109509,CASRN,326,CASRN 326,CAS,CASRN,UGRD,2022,Advanced Undergraduate,CASRN,CASRN 326
110656,CASWS,594,CASWS 594,CAS,CASWS,UGRD,2022,Graduate,CASWS,CASWS 594
110657,CASXL,100,CASXL 100,CAS,CASWL,UGRD,2022,Undergraduate Lower,CASWL,CASXL 100
109535,CASRN,338,CASRN 338,CAS,CASRN,UGRD,2023,Advanced Undergraduate,CASRN,CASRN 338
109545,CASRN,345,CASRN 345,CAS,CASRN,UGRD,2022,Advanced Undergraduate,CASRN,CASRN 345
110672,CASXL,270,CASXL 270,CAS,CASWL,UGRD,2022,Undergraduate Upper,CASWL,CASXL 270
110677,CASXL,315S,CASXL 315S,CAS,SUM,UGRD,2022,Advanced Undergraduate,SUM,CASXL 315S
110697,CASXL,387,CASXL 387,CAS,CASWL,UGRD,2022,Advanced Undergraduate,CASWL,CASXL 387
109563,CASRN,364,CASRN 364,CAS,CASRN,UGRD,2022,Advanced Undergraduate,CASRN,CASRN 364
109564,CASRN,365,CASRN 365,CAS,CASRN,UGRD,2022,Advanced Undergraduate,CASRN,CASRN 365
109572,CASRN,375,CASRN 375,CAS,CASRN,UGRD,2023,Advanced Undergraduate,CASRN,CASRN 375
109573,CASRN,379S,CASRN 379S,CAS,SUM,UGRD,2024,Advanced Undergraduate,SUM,CASRN 379S
109574,CASRN,379,CASRN 379,CAS,CASRN,UGRD,2024,Advanced Undergraduate,CASRN,CASRN 379
110704,CASXL,420,CASXL 420,CAS,CASWL,UGRD,2022,Advanced Undergraduate,CASWL,CASXL 420
110722,CASXL,541,CASXL 541,CAS,CASWL,UGRD,2022,Graduate,CASWL,CASXL 541
109578,CASRN,383,CASRN 383,CAS,CASRN,UGRD,2022,Advanced Undergraduate,CASRN,CASRN 383
109959,CASSO,238S,CASSO 238S,CAS,SUM,UGRD,2022,Undergraduate Upper,SUM,CASSO 238S
109961,CASSO,238,CASSO 238,CAS,CASSO,UGRD,2022,Undergraduate Upper,CASSO,CASSO 238
109963,CASSO,240S,CASSO 240S,CAS,SUM,UGRD,2022,Undergraduate Upper,SUM,CASSO 240S
109596,CASRN,396,CASRN 396,CAS,CASRN,UGRD,2022,Advanced Undergraduate,CASRN,CASRN 396
109610,CASRN,409,CASRN 409,CAS,CASRN,UGRD,2023,Advanced Undergraduate,CASRN,CASRN 409
109965,CASSO,241,CASSO 241,CAS,CASSO,UGRD,2022,Undergraduate Upper,CASSO,CASSO 241
109975,CASSO,250S,CASSO 250S,CAS,SUM,UGRD,2022,Undergraduate Upper,SUM,CASSO 250S
111207,CFAAR,515S,CFAAR 515S,CFA,SUM,UGRD,2022,Graduate,SUM,CFAAR 515S
111208,CFAAR,515,CFAAR 515,CFA,CFA,UGRD,2022,Graduate,CFA,CFAAR 515
111224,CFAAR,524S,CFAAR 524S,CFA,SUM,UGRD,2023,Graduate,SUM,CFAAR 524S
110827,CDSDS,100,CDSDS 100,CDS,CDS,UGRD,2023,Undergraduate Lower,CDS,CDSDS 100
110830,CDSDS,121,CDSDS 121,CDS,CDS,UGRD,2023,Undergraduate Lower,CDS,CDSDS 121
110831,CDSDS,122,CDSDS 122,CDS,CDS,UGRD,2023,Undergraduate Lower,CDS,CDSDS 122
110833,CDSDS,200,CDSDS 200,CDS,CDS,UGRD,2022,Undergraduate Upper,CDS,CDSDS 200
110834,CDSDS,210,CDSDS 210,CDS,CDS,UGRD,2022,Undergraduate Upper,CDS,CDSDS 210
110836,CDSDS,219,CDSDS 219,CDS,CDS,UGRD,2022,Undergraduate Upper,CDS,CDSDS 219
110837,CDSDS,280,CDSDS 280,CDS,CDS,UGRD,2022,Undergraduate Upper,CDS,CDSDS 280
110838,CDSDS,281,CDSDS 281,CDS,CDS,UGRD,2022,Undergraduate Upper,CDS,CDSDS 281
110839,CDSDS,291,CDSDS 291,CDS,CDS,UGRD,2022,Undergraduate Upper,CDS,CDSDS 291
110840,CDSDS,292,CDSDS 292,CDS,CDS,UGRD,2022,Undergraduate Upper,CDS,CDSDS 292
110842,CDSDS,320,CDSDS 320,CDS,CDS,UGRD,2022,Advanced Undergraduate,CDS,CDSDS 320
111243,CFAAR,554,CFAAR 554,CFA,CFA,UGRD,2022,Graduate,CFA,CFAAR 554
110844,CDSDS,473,CDSDS 473,CDS,CDS,UGRD,2022,Advanced Undergraduate,CDS,CDSDS 473
110845,CDSDS,482,CDSDS 482,CDS,CDS,UGRD,2022,Advanced Undergraduate,CDS,CDSDS 482
110850,CDSDS,519,CDSDS 519,CDS,CDS,UGRD,2022,Graduate,CDS,CDSDS 519
110853,CDSDS,539,CDSDS 539,CDS,CDS,UGRD,2022,Graduate,CDS,CDSDS 539
110856,CDSDS,549,CDSDS 549,CDS,CDS,UGRD,2022,Graduate,CDS,CDSDS 549
110860,CDSDS,592,CDSDS 592,CDS,CDS,UGRD,2022,Graduate,CDS,CDSDS 592
110863,CDSDS,596,CDSDS 596,CDS,CDS,UGRD,2024,Graduate,CDS,CDSDS 596
